# --- Read time in mikroseconds ---
# MPI_Comm_size: 2
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 1 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
6876	1549	8489	 8448	 8460	 5445	 3685	 8404	 7594	 5678	 5477	 7675	 7537	 5628
4039	971	5978	 3937	 3889	 3079	 4844	 2844	 4614	 3467	 3397	 3490	 3304	 5634
4095	1688	5314	 3012	 2676	 1812	 4883	 4008	 6306	 2767	 6282	 6304	 4382	 1396
4403	1256	3924	 5407	 2406	 5375	 1309	 5552	 5615	 4800	 4536	 4628	 4600	 4691
4411	1262	5594	 5388	 2360	 1297	 5364	 4039	 4623	 4784	 4563	 4560	 5608	 4756
3836	1143	5153	 4015	 4042	 2695	 2605	 5064	 3825	 2809	 5873	 2712	 4833	 2417
4000	1650	5662	 4963	 2425	 1456	 3715	 5587	 5453	 5594	 1213	 2389	 5559	 3985
3519	1099	5252	 5115	 1853	 1845	 2758	 4028	 4455	 2296	 3679	 3666	 3572	 3720
3544	957	4875	 1225	 2332	 4142	 4683	 3688	 4286	 3304	 3397	 3514	 3496	 3597
3273	1430	5490	 4814	 2326	 1172	 3498	 5427	 2403	 1294	 2494	 2471	 3516	 4381
3301	1612	5676	 2168	 3225	 1136	 5542	 4474	 3349	 1156	 2336	 4623	 4648	 1282
3564	1686	5787	 2186	 3188	 1026	 4233	 5719	 4001	 989	 5303	 2082	 5326	 2937
3546	1705	5209	 3115	 2153	 1008	 6090	 4139	 4120	 988	 2927	 5423	 1971	 5411
3538	1674	5649	 3096	 2128	 994	 4073	 5564	 5380	 987	 5381	 2978	 2078	 4153
3771	1698	6028	 3100	 2146	 999	 4047	 5096	 5100	 978	 2400	 5107	 5104	 5147
3566	1638	5468	 2112	 5259	 995	 3013	 4256	 5140	 974	 5109	 2064	 5086	 3320
3473	1635	5515	 5337	 1956	 998	 3048	 4354	 4859	 862	 4804	 1872	 4848	 3228
3604	2104	8581	 1991	 2957	 988	 3970	 4864	 5802	 862	 2975	 1802	 4249	 4210
3463	1636	3911	 3026	 2081	 998	 5845	 4966	 4947	 867	 3351	 4844	 1795	 4930
3505	1564	4969	 3039	 4008	 1003	 5827	 2024	 4580	 869	 4454	 4570	 4517	 2208
3432	1600	4197	 5480	 3069	 1010	 5478	 2063	 4735	 876	 4684	 1952	 4700	 2949
